transcript_id,ENCLB117FKX,ENCLB129EAK,ENCLB597ZOR,ENCLB925FOQ
FBsf0000769397,1,1,0,0
FBtr0072203,448,462,551,16
FBtr0072202,157,122,609,1093
FBsf0000918196,1,1,1,1
FBtr0072201,1786,1246,477,0
FBtr0343288,28,94,40,369
FBtr0304416,1,1,1,0
FBtr0113464,87,83,93,120
FBsf0000769245,1,0,0,0
FBtr0072195,92,106,0,169
FBtr0072196,83,3,182,0
FBtr0072162,123,122,21,8
FBsf0000769358,1,1,1,1
FBtr0345790,10,13,9,28
FBtr0072163,2621,2278,278,662
FBsf0000587742,1,1,1,1
FBtr0072164,48,27,611,1386
FBtr0343341,17,3,46,5
FBtr0343346,48,40,85,728
FBtr0072194,219,101,207,866
FBsf0000917721,1,1,1,1
FBtr0072165,699,721,666,632
FBtr0072192,1381,0,3,0
FBtr0072191,914,2013,865,1559
FBtr0345949,2254,1560,940,314
FBtr0072166,237,162,201,837
FBtr0072167,150,193,134,753
FBtr0072189,295,370,20,0
FBtr0343345,208,182,77,41
FBtr0072190,154,17,8,0
FBtr0072168,3007,2516,1008,914
FBsf0000917784,1,1,1,0
FBtr0072188,11206,7001,2021,2339
FBsf0000919482,2,1,1,1
FBsf0000765679,1,0,1,1
FBsf0000765678,1,1,1,1
FBtr0072187,113,47,44,98
FBtr0343342,340,280,97,96
FBsf0000919681,1,1,1,1
FBsf0000919680,1,1,1,1
FBtr0072170,120,0,0,0
FBtr0289968,44,7,0,0
FBtr0289969,36,3,0,0
FBtr0289970,11,23,0,0
FBtr0113117,13,7,8,0
FBtr0072172,278,197,40,301
FBtr0072173,24321,16618,2889,5589
FBsf0000764723,11,10,6,10
FBtr0072174,4423,931,142,697
FBtr0072175,1126,5067,866,2032
FBtr0072176,1652,202,4,10
FBsf0000918334,1,1,1,1
FBtr0072185,3516,1890,311,2711
FBtr0072177,837,550,194,292
FBtr0452181,428,354,55,35
FBtr0290256,109,93,1,91
FBtr0290258,28,2,31,0
FBsf0000910686,1,1,1,1
FBtr0072179,533,334,387,917
FBtr0302165,72,163,0,0
FBsf0000764656,1,1,1,1
FBsf0000917669,1,1,1,1
FBtr0343338,4,0,5,26
FBtr0299696,57,54,144,247
FBtr0344996,16,4,12,23
FBsf0000917934,1,1,1,1
FBtr0072249,3308,2229,913,809
FBtr0307174,3,17,0,0
FBsf0000764865,1,1,1,1
FBsf0000764864,1,1,1,1
FBtr0072287,2657,1899,248,180
FBsf0000769174,1,1,1,0
FBtr0072250,4115,3159,0,0
FBsf0000918979,1,1,0,0
FBtr0072285,3402,2357,202,133
FBsf0000916635,1,1,0,0
FBtr0072252,14,0,12,15
FBtr0072281,1370,1121,460,628
FBtr0343438,24,45,0,0
FBtr0072253,135,113,65,88
FBtr0072280,873,568,1061,1523
FBtr0100398,107,179,0,0
FBtr0452213,2,0,0,0
FBtr0072255,63,6,0,35
FBsf0000765424_2,1,1,1,1
FBsf0000765424_1,1,1,1,1
FBtr0301274,26,34,54,135
FBtr0301272,16,10,134,42
FBtr0301273,13,18,169,631
FBtr0301271,28,14,233,452
FBtr0072256,2005,1418,955,638
FBtr0343435,11,5,62,0
FBtr0072277,299,244,310,359
FBsf0000919176,1,1,1,1
FBtr0072258,12735,11030,0,0
FBtr0100213,483,290,2,5
FBtr0300861,566,594,371,284
FBsf0000918043,1,1,1,1
FBtr0113531,1,0,0,0
FBtr0113532,1,0,1,0
FBtr0113533,1,0,0,0
FBtr0303791,1,1,0,0
FBtr0303783,221,979,239,206
FBtr0072260,1036,440,0,0
FBtr0343436,759,4,0,0
FBsf0000587410,1,1,0,0
FBtr0072261,440,339,46,44
FBsf0000587886,1,1,1,1
FBtr0072262,2895,2347,1597,2245
FBtr0072275,3,0,0,0
FBtr0072263,38,23,7,0
FBtr0072265,794,358,141,69
FBtr0072266,454,448,140,811
FBtr0308245,5,301,101,0
FBsf0000767041,1,1,1,1
FBtr0072268,789,534,290,301
FBtr0072269,51,94,585,1495
FBsf0000764764,1,1,1,1
FBtr0072270,595,260,1761,1171
FBtr0343443,435,353,1477,2032
FBsf0000915255,1,1,1,1
FBtr0072272,8,3,0,0
FBtr0339359,1,0,0,0
FBtr0343314,157,228,16,0
FBtr0290089,31,11,13,34
FBtr0072271,500,267,0,0
FBsf0000919740,1,1,0,0
FBsf0000919741,1,1,0,0
FBtr0072368,17,0,26,0
FBtr0332925,295,236,13,0
FBtr0072366,255,9,45,0
FBtr0100470,1749,1423,1640,902
FBtr0290019,1845,1390,316,224
FBtr0072363,294,186,96,448
FBsf0000918472,1,1,1,1
FBsf0000767311,1,1,1,1
FBsf0000766728,1,1,1,1
FBsf0000767312,1,1,1,1
FBtr0330237,5897,2270,3616,6046
FBtr0072290,186,2063,1955,1747
FBtr0344430,482,608,297,221
FBtr0344429,379,66,0,0
FBtr0344428,60,6,19,11
FBtr0299700,4,0,11,13
FBtr0330230,2,0,3,25
FBtr0072348,1608,982,511,677
FBtr0072347,2429,1263,326,457
FBtr0072349,50,251,1333,1419
FBtr0302288,1,1,0,0
FBtr0306137,7892,4229,352,211
FBtr0072346,10,14,0,0
FBsf0000916912,1,1,0,0
FBsf0000920408,1,1,0,0
FBtr0072302,1373,944,51,43
FBtr0336954,3,0,0,0
FBtr0072303,257,129,307,1662
FBtr0300488,58,138,128,342
FBtr0072304,5,16,257,571
FBsf0000764038,1,1,1,1
FBsf0000915731,1,1,1,1
FBtr0072344,1321,988,0,0
FBtr0343483,3,0,0,0
FBtr0290219,31,25,24,28
FBtr0300187,26,16,41,0
FBtr0273253,766,2216,61,2140
FBtr0072343,732,277,771,394
FBtr0305985,1848,457,3,109
FBsf0000918067,1,1,1,1
FBtr0072307,2870,2399,1408,2121
FBsf0000767319,1,1,1,1
FBtr0072308,2942,1731,75,75
FBsf0000919503,1,1,1,1
FBtr0072342,1648,459,0,0
FBtr0343489,917,1245,93,76
FBsf0000917606,1,1,0,0
FBsf0000762029,1,1,1,0
FBtr0072309,16,0,30,20
FBtr0343484,668,544,0,0
FBsf0000588330,1,0,0,0
FBsf0000766984,1,1,1,0
FBsf0000588331,1,1,1,0
FBtr0305054,901,595,0,16
FBtr0089868,131,75,125,0
FBsf0000920231,1,1,1,1
FBsf0000918534,1,1,1,1
FBtr0301502,63,37,89,29
FBtr0072339,399,422,118,216
FBtr0072340,136,121,246,606
FBsf0000769689,1,1,1,1
FBtr0072315,1349,969,72,29
FBsf0000916591,1,1,1,0
FBtr0072317,272,359,64,100
FBsf0000764481,1,1,1,1
FBtr0072338,808,756,2451,2172
FBsf0000768520,1,1,1,1
FBtr0299959,783,494,555,441
FBtr0299960,8,4,9,0
FBsf0000916655,1,1,1,1
FBtr0072337,2,0,1,6
FBtr0343488,2,0,0,0
FBsf0000916931,1,0,0,1
FBtr0072320,421,395,0,0
FBtr0343487,2,2,44,101
FBsf0000768387,1,1,0,0
FBsf0000767547,1,1,0,0
FBtr0072321,24,0,26,10
FBsf0000765902,0,0,1,1
FBtr0072323,283,179,29,54
FBtr0072334,0,0,0,0
FBtr0343491,9,0,0,0
FBtr0072326,0,0,0,0
FBsf0000917975,0,0,0,0
FBsf0000587732,0,0,0,0
FBsf0000916435,0,0,0,0
FBtr0306655,0,194,0,0
FBtr0072327,0,0,99,142
FBtr0304008,0,0,21,0
FBtr0304011,0,0,70,0
FBtr0273263,0,0,70,0
FBtr0304009,0,0,0,0
FBtr0306656,0,0,0,7
FBtr0304006,0,0,0,0
FBtr0273264,0,0,0,0
FBtr0304007,0,0,0,0
FBsf0000917935,0,0,0,0
FBtr0072441,0,0,5,0
FBtr0072442,0,0,0,0
FBsf0000920241,0,0,0,0
FBsf0000918462,0,0,0,0
FBsf0000920240,0,0,0,0
FBtr0100033,0,0,0,0
FBsf0000766386,0,0,0,0
FBtr0343493,0,0,0,0
FBtr0072369,0,0,154,139
FBsf0000764862,0,0,0,0
FBsf0000587088,0,0,0,0
FBsf0000587087,0,0,0,0
FBsf0000763622,0,0,0,0
FBtr0072370,0,0,0,0
FBtr0072371,0,0,0,9
FBtr0310371,0,0,5,1
FBsf0000764690,0,0,0,0
FBsf0000916624,0,0,0,0
FBtr0305310,0,346,13,287
FBtr0072433,0,0,1082,879
FBsf0000917588,0,0,0,0
FBtr0334803,0,0,0,0
FBsf0000918971,0,0,0,0
FBtr0072430,0,0,0,0
FBsf0000588357,0,1,0,0
FBsf0000588356,0,0,0,0
FBsf0000920385,0,0,0,0
FBsf0000920384,0,0,0,0
FBsf0000916596,0,0,0,0
FBsf0000765511,0,0,0,0
FBsf0000765510,0,0,0,0
FBsf0000762722,0,0,0,0
FBsf0000762723,0,0,0,0
FBsf0000918311,0,0,0,0
FBsf0000764840,0,1,0,0
FBsf0000587709,0,0,0,0
FBtr0072376,0,0,0,0
FBsf0000915600,0,0,0,0
FBtr0072377,0,0,530,503
FBtr0339275,0,0,51,6
FBtr0345679,0,0,482,265
FBsf0000916603,0,0,1,1
FBtr0344579,0,0,146,185
FBsf0000916742,0,0,1,1
FBsf0000588455,0,0,0,0
FBsf0000588454,0,0,0,0
FBtr0072378,0,0,0,0
FBtr0300076,0,0,2,0
FBtr0072379,0,0,5,0
FBsf0000917535,0,0,0,0
FBtr0072380,0,0,0,0
FBsf0000916608,0,0,0,0
FBtr0343499,0,0,43,33
FBsf0000769103,0,0,0,0
FBsf0000915992,0,0,0,0
FBsf0000916247,0,0,0,0
FBsf0000766209,0,0,0,0
FBsf0000766208,0,0,0,0
FBsf0000588964,0,0,0,0
FBsf0000588965,0,0,0,0
FBsf0000587711,0,0,0,0
FBtr0309289,0,0,54,23
FBtr0301849,0,0,0,0
FBsf0000915344,0,0,0,0
FBtr0308343,0,0,0,0
FBtr0308347,0,0,0,0
FBtr0330240,0,0,0,0
FBtr0333815,0,4,41,19
FBtr0333816,0,0,0,0
FBtr0333817,0,0,0,0
FBtr0114563,0,0,4,2
FBsf0000917243,0,0,1,1
FBsf0000918636,0,0,0,0
FBsf0000764303,0,0,1,1
FBtr0308344,0,0,0,0
FBtr0333813,0,0,0,0
FBsf0000919282,0,0,0,0
FBtr0309244,0,0,0,0
FBtr0072413,0,0,0,0
FBtr0300956,0,0,55,107
FBtr0300957,0,0,0,0
FBtr0072414,0,0,0,0
FBtr0072416,0,0,0,0
FBtr0072415,0,0,0,0
FBsf0000920345,0,0,1,0
FBsf0000916248,0,0,1,0
FBsf0000920344,0,0,0,0
FBtr0309242,0,0,0,0
FBsf0000762361,0,0,0,1
FBtr0300763,0,0,0,0
FBtr0343503,0,0,25,0
FBtr0345514,0,0,86,121
FBsf0000762362,0,0,0,0
FBsf0000915601,0,0,0,0
FBtr0113118,0,0,0,0
FBtr0113119,0,0,0,0
FBtr0113376,0,0,0,0
FBtr0113375,0,0,0,0
FBtr0343511,0,0,0,0
FBtr0343504,0,0,0,729
FBtr0343505,0,0,0,0
FBsf0000916619,0,0,0,0
FBtr0072404,0,0,0,54
FBtr0343510,0,9,91,93
FBsf0000767127,0,0,0,0
FBsf0000916162,0,0,0,0
FBtr0345420,0,0,8,38
FBtr0072400,0,0,334,424
FBtr0343507,0,0,85,271
FBtr0072401,0,0,2239,1314
FBtr0343508,0,0,41,26
FBtr0343506,0,0,0,0
FBtr0072399,0,11,0,0
FBtr0302573,0,0,0,0
FBtr0306576,0,0,0,0
FBtr0302572,0,0,0,0
FBsf0000766968,0,0,0,0
FBtr0072443,0,0,0,0
FBtr0110861,0,0,0,0
FBtr0290092,0,0,5,0
FBsf0000763926,0,0,0,0
FBtr0072461,0,0,0,0
FBsf0000769918,0,0,0,0
FBsf0000769917,0,0,0,0
FBtr0072324,110,98,31,211
FBtr0072325,44,33,52,376
FBtr0301036,29,0,135,0
FBtr0112407,2,0,0,0
FBtr0072332,2275,1333,294,462
FBtr0301037,51,1,7,10
FBtr0343490,54,109,0,0
FBsf0000588202,1,1,0,1
FBsf0000588203,1,1,0,1
FBtr0072328,694,418,7631,13526
FBtr0304005,31,15,47,119
FBtr0304010,6,0,0,0
FBtr0331983,24,9,91,51
FBsf0000766387,0,0,0,0
FBtr0343494,1488,998,0,0
FBtr0343495,757,660,0,0
FBsf0000918721,1,1,0,1
FBsf0000764863,1,0,0,1
FBtr0072437,329,373,133,458
FBsf0000915599,1,1,1,1
FBtr0300130,466,393,590,830
FBtr0072436,512,602,467,1368
FBtr0305309,126,165,0,338
FBtr0343496,140,16,280,760
FBsf0000917701,1,0,0,0
FBtr0072434,3007,229,869,1244
FBtr0072435,357,2287,1038,225
FBtr0308684,33,15,3,0
FBtr0112777,1787,1452,259,177
FBsf0000767730,1,1,1,1
FBsf0000767729,1,1,0,0
FBtr0072374,408,321,61,51
FBsf0000916597,1,1,1,1
FBtr0072429,343,271,71,148
FBsf0000918685,1,1,1,1
FBsf0000587687,1,1,0,1
FBtr0072375,296,259,43,117
FBtr0305672,749,744,284,657
FBtr0072428,359,137,132,113
FBtr0072427,439,370,143,79
FBtr0305671,59,27,6,0
FBtr0306316,52,76,2,0
FBtr0072426,25,9,0,0
FBsf0000917563,1,1,0,0
FBsf0000763267,1,1,0,0
FBtr0072425,408,404,127,385
FBtr0339096,492,340,574,493
FBsf0000769104,1,1,1,0
FBtr0072423,494,397,194,149
FBtr0346609,342,250,89,394
FBtr0339098,40,29,36,28
FBtr0339097,8,0,0,0
FBsf0000916872,1,0,0,0
FBtr0301851,515,283,0,0
FBtr0301850,380,120,154,105
FBtr0301847,2188,1507,181,0
FBtr0343497,85,31,182,0
FBtr0301848,10,6,71,124
FBtr0305056,2023,1939,0,135
FBsf0000917990,1,1,1,1
FBtr0072420,5,0,23,0
FBtr0308345,100,85,150,99
FBtr0308342,11,0,0,0
FBtr0308346,2,0,0,0
FBtr0304800,5,0,1006,504
FBtr0100231,66460,37979,5733,25640
FBtr0333814,51,6,49,37
FBtr0072417,79,70,105,120
FBtr0072391,1683,1325,837,646
FBtr0072392,273,355,174,417
FBtr0339276,212,88,0,42
FBsf0000763687,1,1,1,1
FBtr0072412,1219,944,63,298
FBtr0309243,291,158,2,17
FBtr0345515,192,70,3,36
FBsf0000764482,1,1,1,1
FBtr0072411,3325,2871,387,874
FBtr0100389,1911,1904,566,734
FBsf0000918622,1,1,1,1
FBtr0343512,32,17,0,0
FBtr0072410,9,0,0,0
FBtr0072393,149,118,49,53
FBtr0343502,2,1,6,0
FBtr0072409,1767,1112,610,766
FBsf0000767802,1,1,1,1
FBsf0000768554,1,1,1,1
FBsf0000767801,1,1,1,1
FBsf0000768553,1,1,0,1
FBtr0343500,4,3,0,0
FBtr0308687,1964,1810,1731,1192
FBtr0308686,24,18,18,18
FBtr0481625,2,8,0,0
FBtr0113377,2,0,27,67
FBsf0000918851,1,0,0,0
FBtr0072405,6463,5749,1618,521
FBtr0072406,8458,6300,988,7274
FBsf0000918336,4,3,2,1
FBtr0072395,554,489,435,187
FBtr0343509,32,0,0,0
FBsf0000767128,1,1,1,1
FBsf0000918194,1,1,1,1
FBtr0072403,33,15,598,998
FBtr0072402,196,211,2627,1383
FBsf0000918977,1,1,1,1
FBtr0072396,48,17,60,157
FBtr0072398,5751,4984,2846,1286
FBtr0100467,1182,0,0,0
FBtr0100466,645,0,0,0
FBtr0302574,7,3,0,0
FBtr0302575,3,0,0,0
FBsf0000919545,1,1,1,0
FBtr0345678,260,209,91,22
FBtr0072397,76,14,0,0
FBsf0000919505,1,1,1,0
FBtr0072459,0,13,0,0
FBtr0300179,0,0,0,0
FBtr0300178,0,0,0,8
FBtr0072445,0,0,0,0
FBtr0072446,0,0,0,0
FBtr0072447,0,0,0,0
FBsf0000769148,0,0,0,0
FBsf0000769147,0,0,0,0
FBtr0306330,30,0,143,205
FBtr0072458,0,0,0,0
FBtr0072457,0,0,0,0
FBtr0100126,0,0,136,0
FBtr0330231,0,0,0,0
FBtr0343605,0,0,0,78
FBsf0000919149,0,0,0,0
FBtr0072448,0,0,59,62
FBtr0343513,0,0,2933,3317
FBtr0304889,0,0,437,988
FBsf0000916760,0,0,1,1
FBtr0345580,0,0,1,0
FBtr0072455,0,0,49,45
FBtr0072454,0,0,17,0
FBtr0333174,9,0,291,602
FBtr0333173,0,0,0,0
FBtr0333170,0,0,51,0
FBtr0333171,0,0,0,0
FBsf0000917278,0,0,0,0
FBsf0000763198,0,0,0,0
FBsf0000763199,0,0,0,0
FBtr0072449,0,0,0,0
FBtr0333162,0,0,12,0
FBsf0000768296,0,0,0,0
FBsf0000768251,0,0,0,0
FBsf0000768295,0,0,0,0
FBsf0000768252,0,0,0,0
FBtr0072450,0,0,1248,910
FBtr0091660,0,0,0,0
FBsf0000917812,0,0,0,0
FBtr0343515,0,0,117,134
FBtr0333172,11,0,0,29
FBtr0072451,347,202,0,0
FBsf0000916249,1,1,1,1
FBtr0305596,19,8,0,0
FBtr0072463,143,15,0,14
FBtr0340638,0,6,21,18
FBtr0347235,0,0,32,66
FBtr0334095,0,0,24,73
FBtr0305595,0,0,1536,1268
FBtr0072541,7,14,67,182
FBtr0072540,0,0,0,0
FBtr0345843,0,0,0,0
FBtr0345842,0,0,0,23
FBtr0345841,0,0,0,0
FBtr0072466,0,0,15,0
FBtr0072467,0,0,0,0
FBtr0072468,0,0,3461,3654
FBsf0000763754,0,0,0,0
FBtr0072471,0,4,0,0
FBsf0000920007,0,0,0,0
FBsf0000920006,0,0,0,0
FBsf0000919712,0,0,0,0
FBtr0273352,0,0,0,0
FBtr0273353,0,30,42,0
FBtr0072538,0,7,44,38
FBtr0072539,0,0,1250,1280
FBtr0299864,0,7,0,0
FBtr0344639,0,0,37,189
FBtr0072475,0,0,0,0
FBtr0299865,0,0,0,0
FBtr0299866,0,0,0,0
FBtr0346827,0,0,0,0
FBsf0000763794,0,0,0,0
FBsf0000761924,0,0,0,0
FBtr0072534,0,0,0,0
FBtr0072535,0,0,0,0
FBtr0072536,0,0,0,0
FBtr0334069,0,0,0,0
FBsf0000761923,0,0,0,0
FBsf0000768710,0,0,0,0
FBsf0000768709,0,0,0,0
FBtr0334068,0,0,0,0
FBtr0344094,0,0,0,0
FBtr0072479,0,0,0,0
FBtr0305544,0,0,0,0
FBtr0305546,0,27,142,0
FBsf0000920549,0,0,0,0
FBsf0000920548,0,0,0,0
FBtr0305549,0,0,0,0
FBsf0000769880,0,0,0,0
FBsf0000919977,0,0,0,0
FBsf0000768423,0,0,0,0
FBsf0000588907,0,0,0,0
FBsf0000763123,0,0,0,0
FBtr0331407,0,0,0,0
FBtr0344840,0,108,30,0
FBsf0000767137,0,0,0,0
FBtr0100851,0,14,1,0
FBtr0072493,0,0,0,0
FBtr0072525,0,0,10,0
FBtr0304058,0,0,0,0
FBtr0309035,0,0,475,0
FBtr0303931,0,0,39,8
FBtr0112760,0,0,0,0
FBtr0299518,0,0,0,0
FBsf0000768082,0,0,0,0
FBtr0305325,0,229,0,0
FBsf0000763726,0,0,0,0
FBsf0000769975,0,0,0,0
FBsf0000769976,0,0,0,0
FBtr0309769,0,0,0,0
FBtr0113599,0,0,0,0
FBtr0112458,0,0,0,0
FBsf0000587153,0,0,0,0
FBsf0000587154,0,0,0,0
FBtr0310416,0,0,0,14
FBtr0072505,0,0,0,0
FBtr0332839,0,0,2,414
FBtr0332836,0,0,0,0
FBtr0332838,0,0,0,0
FBtr0072507,0,0,1561,1155
FBtr0333961,0,0,0,0
FBtr0333956,0,0,302,0
FBtr0479920,0,0,38,188
FBtr0333954,0,0,3847,2471
FBtr0333959,0,1,74,0
FBtr0333960,0,1,63,0
FBsf0000767485,0,0,0,0
FBsf0000767100,0,0,0,0
FBtr0299836,0,0,31,18
FBtr0306849,0,0,39,67
FBtr0299835,0,0,97,379
FBtr0332840,0,0,0,0
FBtr0309236,0,0,0,0
FBtr0306560,0,0,0,1134
FBtr0306563,0,0,0,0
FBtr0333903,0,0,0,0
FBtr0306566,0,58,110,95
FBtr0333904,0,0,0,0
FBtr0072573,0,0,0,0
FBtr0072571,0,0,0,0
FBtr0306559,0,0,0,0
FBtr0072547,0,0,0,0
FBsf0000920520,0,0,0,0
FBsf0000920521,0,0,0,0
FBsf0000763241,0,0,0,0
FBsf0000763240,0,0,0,0
FBsf0000768777,0,0,0,0
FBtr0072568,0,3,294,320
FBtr0304120,0,0,0,0
FBtr0304121,0,0,0,0
FBtr0330147,0,0,0,0
FBtr0333902,0,0,0,0
FBtr0304122,0,0,0,0
FBtr0333901,0,0,0,0
FBtr0345820,0,0,0,0
FBtr0333900,0,0,15,0
FBtr0072566,0,0,1909,7982
FBtr0343527,0,0,0,0
FBtr0333851,0,0,6,0
FBtr0343526,0,0,0,0
FBtr0112462,0,0,0,0
FBtr0112463,0,0,0,0
FBtr0347133,0,0,0,0
FBtr0344815,0,0,5,3
FBtr0112464,0,0,341,189
FBtr0072550,0,0,0,0
FBtr0072551,0,490,0,0
FBtr0479798,0,0,0,0
FBsf0000768434,0,0,0,0
FBtr0347579,0,0,0,0
FBtr0346829,0,0,186,604
FBtr0331786,0,0,0,0
FBtr0072553,0,0,2488,3916
FBsf0000767396,0,0,1,0
FBsf0000767395,0,1,1,1
FBsf0000762523,0,0,0,0
FBsf0000762524,0,0,0,0
FBtr0344912,0,0,360,541
FBtr0340639,0,0,0,0
FBtr0344638,0,0,4,0
FBtr0481706,0,0,0,0
FBtr0481707,0,0,0,0
FBtr0308776,0,0,0,0
FBtr0308775,0,0,0,0
FBtr0304468,0,0,0,0
FBtr0472739,0,0,0,0
FBtr0304469,0,0,0,0
FBsf0000587840,0,0,0,0
FBtr0072612,0,0,0,0
FBtr0072614,0,0,0,0
FBtr0333377,0,31,0,0
FBtr0333378,0,0,0,0
FBsf0000764290,0,0,0,0
FBtr0072608,0,0,0,0
FBsf0000765598,0,0,0,0
FBsf0000764736,0,0,0,0
FBsf0000769019,0,0,0,0
FBtr0072606,0,0,0,0
FBsf0000766485,0,0,0,0
FBsf0000766484,0,0,0,0
FBsf0000762525,0,0,0,0
FBsf0000762526,0,0,0,0
FBtr0340640,0,0,0,0
FBtr0331771,0,0,0,76
FBtr0290220,0,48,0,0
FBtr0479827,0,0,38,26
FBtr0331772,0,0,0,0
FBtr0331773,0,0,15,76
FBtr0331769,0,0,0,0
FBsf0000767671,0,0,0,0
FBtr0072600,0,0,0,0
FBsf0000768789,0,0,0,0
FBtr0072579,0,0,0,0
FBtr0072580,0,0,0,0
FBtr0072599,0,0,662,1676
FBtr0340687,0,0,1,0
FBtr0332751,0,0,0,0
FBtr0114339,0,0,0,0
FBtr0114340,0,0,0,0
FBtr0114342,0,0,0,0
FBtr0114343,0,0,0,0
FBtr0113601,0,0,0,0
FBtr0113602,0,0,0,0
FBtr0331403,0,0,0,0
FBtr0331402,0,0,0,0
FBtr0331401,0,0,0,0
FBtr0344991,0,0,0,0
FBtr0072585,0,0,3,0
FBtr0332752,0,0,1468,1538
FBtr0072586,0,0,589,1213
FBtr0072594,0,3,0,0
FBsf0000765789_1,0,0,0,0
FBsf0000765789_2,0,0,0,0
FBsf0000765788_1,0,0,0,0
FBsf0000765788_2,0,0,0,0
FBtr0300345,0,0,0,0
FBtr0481621,0,0,0,0
FBtr0304699,0,0,0,0
FBtr0339892,0,3,0,0
FBsf0000766970,0,0,0,0
FBsf0000766679,0,0,0,0
FBtr0333266,0,0,1043,1021
FBtr0309775,0,0,0,0
FBtr0309760,0,0,0,0
FBtr0100834,0,5,13,30
FBtr0100835,0,0,0,0
FBtr0347478,0,0,0,0
FBtr0289973,0,0,32,133
FBsf0000762377,0,0,0,0
FBsf0000762378,0,0,0,0
FBsf0000767684,0,0,0,0
FBsf0000764996_1,0,0,0,0
FBsf0000764996_2,0,0,0,0
FBsf0000766052,0,0,0,0
FBsf0000764997_1,0,0,0,0
FBsf0000764997_2,0,0,0,0
FBsf0000766053,0,0,0,0
FBsf0000767683,0,0,0,0
FBtr0333504,0,0,0,0
FBtr0333503,0,0,0,136
FBtr0333496,0,0,0,0
FBtr0333499,0,0,0,0
FBtr0333507,0,0,0,0
FBtr0333508,0,0,36,0
FBtr0333495,0,0,0,0
FBtr0333502,0,0,0,0
FBtr0333509,0,206,0,0
FBtr0333501,0,0,0,0
FBtr0347552,0,0,0,0
FBtr0346830,0,0,6,0
FBtr0346831,0,0,48,170
FBtr0072619,0,0,34,23
FBtr0072647,0,0,0,0
FBtr0072646,0,0,9,0
FBtr0481695,0,0,0,0
FBtr0072649,0,0,0,0
FBtr0072621,0,0,0,0
FBtr0333268,0,0,0,0
FBtr0333269,0,0,0,0
FBtr0333270,0,0,0,0
FBsf0000770229,0,0,0,0
FBsf0000770230,0,0,0,0
FBtr0333218,3944,1772,116,112
FBtr0072464,378,950,32,0
FBtr0346826,4,2,3,0
FBtr0072465,174,744,51,0
FBsf0000764958_2,1,1,1,1
FBsf0000764958_1,1,1,1,1
FBsf0000766604,1,1,1,1
FBtr0072469,126,0,0,0
FBtr0072470,213,453,0,0
FBsf0000764959_2,1,1,1,1
FBsf0000764959_1,1,1,1,1
FBsf0000766605,1,1,1,1
FBsf0000919713,1,1,1,1
FBtr0273351,53,0,24,91
FBtr0301889,119,97,131,103
FBtr0072537,94,85,41,62
FBtr0301890,5,0,6,0
FBtr0072476,8,11,0,0
FBtr0110976,181,42,1,1
FBtr0344024,189,19,121,227
FBtr0110977,156,390,20,9
FBtr0110975,150,180,2,4
FBsf0000920378,1,1,1,1
FBsf0000920379,1,1,1,1
FBtr0072478,299,283,182,308
FBtr0305545,64,0,188,0
FBtr0072477,61,53,162,293
FBsf0000910670,1,1,1,1
FBtr0072532,407,186,272,157
FBtr0305548,7903,5966,110,0
FBsf0000769879,1,1,1,0
FBtr0072480,457,312,141,283
FBtr0072481,320,193,31,164
FBtr0346614,32,57,12,0
FBtr0072530,1,13,6,1
FBtr0072529,420,362,303,706
FBtr0072483,1098,883,267,767
FBsf0000768424,1,1,1,1
FBsf0000919976,1,1,1,1
FBtr0072484,112,94,100,102
FBsf0000764483,1,1,1,1
FBsf0000763122,1,0,0,0
FBtr0344842,1281,1476,0,150
FBtr0072528,973,0,344,0
FBtr0344841,184,0,0,0
FBsf0000767138,1,1,1,1
FBtr0072526,977,735,197,118
FBtr0072527,122,211,0,0
FBtr0072487,2461,1315,582,624
FBtr0072486,463,806,210,0
FBtr0072488,15,0,132,242
FBtr0100224,4,10,3,10
FBtr0072524,26,36,92,150
FBtr0300710,2,0,0,0
FBtr0345592,857,514,25,6
FBtr0072499,891,478,8,15
FBtr0304059,4235,159,34,848
FBtr0309037,1904,769,312,0
FBtr0309036,1001,3854,435,0
FBtr0309038,208,0,0,0
FBtr0332104,3426,1837,218,0
FBtr0301348,2816,2098,0,0
FBtr0072522,2075,1376,110,0
FBtr0072521,1837,1624,7,0
FBtr0332103,1025,578,0,0
FBtr0332102,53,114,405,457
FBtr0332101,30,1085,0,0
FBtr0072523,7365,1302,14,0
FBtr0301349,1692,2075,0,0
FBsf0000768081,1,1,1,0
FBtr0072501,9,0,48,9
FBtr0072520,2789,777,231,163
FBtr0332108,152,838,0,0
FBtr0332109,107,198,0,0
FBtr0332110,8,237,0,0
FBsf0000769414,1,1,0,1
FBsf0000769413,1,1,1,0
FBtr0332106,183,53,67,92
FBtr0289972,41,122,21,0
FBtr0300711,31,75,94,76
FBtr0332107,11444,6455,1130,1693
FBtr0072519,1497,2533,405,172
FBsf0000764505,1,1,1,1
FBtr0310415,359,213,44,81
FBtr0072503,50,66,41,71
FBsf0000762013,0,1,0,0
FBtr0072504,21,0,5,5
FBtr0072518,5,3,176,260
FBtr0072506,767,652,400,0
FBtr0332837,374,8,0,0
FBtr0333962,251,190,95,0
FBtr0333958,1607,1329,86,1075
FBtr0333952,5,3,196,0
FBtr0333953,3,1,0,103
FBtr0333955,1,1,220,0
FBtr0333957,113,108,295,888
